Date,AA,AXP,BA,BAC,C,CAT,CVX,DD,DIS,GE,GM,HD,HPQ,IBM,INTC,JNJ,JPM,AIG,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,UTX,VZ,WMT,XOM
1/20/93,-0.158604316,0,-0.637170297,1.256122587,1.4545711,-0.806455984,0.59761134,-0.278164296,0.233372335,-1.916991611,-1.025650017,-1.594930141,-2.06192872,-3.200273109,-1.892800989,0.825963398,-3.127209174,-0.54249681,-0.566573754,-0.499751165,-0.752826642,1.219031756,0,4.19641991,-0.554018038,-2.37399873,-0.687287929,-1.904819497,0.231213976,-0.63559536
1/21/93,0.475060276,-0.968061771,-1.071056294,0.138600161,0,-2.874941329,-0.897761641,-2.968415829,1.158761517,1.069528912,3.398240549,-0.107238616,1.550418654,-1.021459341,-0.63897981,0.585824757,-1.536521906,-0.636655175,0.315159416,0.798407435,1.12712527,1.840788272,1.290340484,2.168106606,0,1.687384949,0.915338199,1.678147696,-0.385654161,-0.63966103
1/22/93,1.722830396,1.544432243,-0.64818376,-0.138600161,1.433716315,1.447801918,-0.804833318,-1.154413975,-1.704146585,1.058210933,1.339175763,0.96103249,2.197890672,4.712651452,-0.321027563,-0.233918235,0.257732101,-1.100928551,-2.162934192,-2.312823051,-1.632176849,0.868540794,0,4.200092397,1.543580813,-0.691360778,0.6810469,2.613063942,5.121601165,0
1/25/93,1.234583582,-2.129799768,2.073724651,0,0.709222831,-0.824746943,3.278982282,0.578872818,-1.972450535,0.838579338,-0.988092898,1.267176407,0.333890127,0.488520757,0.960007373,-2.01071233,-0.904983552,2.550229281,1.847774776,0.50735776,2.129072281,-2.709329066,-1.290340484,-1.293679103,1.950224323,0,0.225988797,-1.186077655,3.108309506,4.291605712
1/26/93,0,-5.01609663,-3.823040395,1.65065646,0,2.655927307,1.069528912,1.929320293,6.104637491,0,1.622283551,-0.73723346,-0.16680571,0.29197101,1.579811688,-3.032373033,1.929320293,-0.541029273,0.879955395,-0.813012608,-1.246898948,-4.291087369,-0.43384016,-2.638675517,-2.498772051,-1.39722832,-0.225988797,-0.748506489,-0.929574087,0.917905476
1/27/93,1.673042826,-3.774032798,-2.531780798,-0.959568706,0.704228263,1.202419297,0.578593707,-0.283487079,-1.358511459,-0.418410652,-0.634190653,-1.921083627,-2.536061529,1.255448648,-1.579811688,1.345586052,3.627664822,1.168552623,-1.513269735,-0.716848948,-1.135658893,1.837979894,-2.197890672,0.798939003,-0.773057411,0,-1.826534798,-0.451807997,0.573067471,-1.225755899
1/28/93,2.531780798,-2.817087697,1.793770069,-0.691087754,1.047129987,-1.202419297,1.904819497,-0.78375891,1.058210933,1.042762316,-0.696462479,-0.540249828,-0.859850526,1.23988236,-3.23652845,-0.854184571,-2.992742054,1.243355272,-0.5734326,1.833045214,0.379987791,0.660068403,0.884961528,0.792606527,0.332042364,-0.807269773,-0.6936444,-0.226671801,0.569802111,1.93390251
1/29/93,0.293685967,3.879796954,0,0.41522551,-1.398624197,-0.201816416,0.282619124,0.214362354,-0.754720564,0.620477689,0,1.718624471,1.372234226,2.434577173,-1.99342149,0.366972889,0.252844635,0.791212919,2.710534676,-0.303183658,0.126342405,-0.32948959,-0.441501821,-0.263504764,0,-3.400636799,1.153415325,-0.98822545,0.566573754,-0.809721023
2/1/93,-1.179954693,5.751071259,2.125400636,0.413508515,1.745244995,-0.202224538,1.586594178,1.417458176,0,0.205973296,0.985229644,2.211780525,1.353658572,2.195879631,3.947881097,0,0.879955395,0.785001851,1.420215288,1.307208157,0.754720564,-3.783553434,1.318700428,0,0.989562775,1.972041074,2.267670867,1.666705249,1.123607327,0.607904608
2/2/93,0.739101665,0,-0.363240501,1.23036412,2.730545069,1.207258123,0.185013929,1.328226447,2.173184063,-1.450802649,-1.98026273,-0.312989301,-0.843886865,-1.000463097,0,-1.228516679,0.37476621,2.233769854,-2.044047629,1.978303885,0.125234832,-3.221872058,1.731645001,-4.589199326,-0.548547728,1.022503796,-2.497292093,0.971970269,0.557104505,1.204833852
2/3/93,0.440853028,0.99305682,-0.657176516,0.406780222,2.985296315,2.566774675,0.828352643,0.20811662,2.126959537,1.244829353,4.598511324,0.312989301,-1.882005933,-1.938224035,-1.954459607,3.998109718,1.23917323,3.012780168,-0.564795979,-0.196078494,1.859942024,3.905051487,-0.862074304,1.915243221,1.311494208,0,4.275116695,1.623651905,0.967526552,0.398406901
2/4/93,2.60506772,0,-1.773882434,2.009444706,2.898753687,1.35529664,1.455894688,0,-0.290697879,0.616651492,-3.603478239,0.20811662,-2.094317385,1.571923259,0.32840752,0.827917207,1.102276929,0.902755413,-0.315159416,2.901557517,3.441329622,-2.936307672,-3.974032865,0.27063616,0.433370126,-0.305654848,1.746769304,-0.882358666,-0.413508515,0.297766969
2/5/93,2.120220765,0.591134726,1.773882434,-1.739174271,-4.214562145,0.575265249,0.180505464,5.198605507,-0.291545396,0.204708362,0.869822822,-1.255246607,-1.600034135,1.185604403,-2.32182901,-1.423511582,1.810550363,-1.315808458,-1.20674694,-1.247018558,4.241123546,0.959449139,4.836107169,-1.910017137,0.968270072,-1.128795977,-1.307208157,-0.964757019,-1.111122543,-0.198412764
2/8/93,-1.408473988,0.97752489,0,-1.085492341,0.988475923,-1.54145634,1.34350431,1.11221297,0,0,2.621232695,-2.774991295,-1.08109161,1.707906683,-0.673403218,-0.239234564,-0.359497092,-1.081991413,-0.320000273,-0.969939709,0.227272825,0.346620798,-3.939240171,-0.829880281,1.698554637,-0.517331728,-3.344793407,-0.223964259,-0.349773004,1.674091288
2/9/93,-1.716780362,-1.568659617,-0.366972889,-1.23543095,-2.32182901,-1.368545309,-0.356506616,-0.718253169,-2.139513554,-0.204708362,-1.302028017,-0.542594929,-0.544960477,0.887317268,3.974032865,0,-0.843886865,1.412570226,-0.90148711,-1.472780671,0,1.630237735,-2.257432204,-0.557104505,-0.951884501,-1.042762316,0,0.670393572,-0.421348938,-0.685940955
2/10/93,-0.289017542,0,-0.73801073,-0.41522551,1.6639319,-1.988137055,0.534284441,-0.789477785,0.816937332,0.204708362,2.253616502,0.542594929,1.266985274,-2.142939146,3.509131981,1.898040372,0,0.65789711,-0.648931544,0.984259914,0.226757467,2.769795192,2.257432204,1.111122543,0,0.731073752,-4.403956141,0.960480232,-1.132354633,-0.196850457
2/11/93,0.144613185,0.591134726,-1.793770069,1.786989133,0.65789711,1.791092657,0.796112122,0.527010442,0.516415755,-0.615386557,3.126111428,0.647251451,0.716848948,-2.097660133,-1.898791224,-1.063211433,0.362538161,-1.071291663,0.324992161,-0.490919003,-1.42574414,1.234075719,-0.447428039,2.724964245,0.951884501,0.518942524,0,0.220345297,-1.145323901,0
2/12/93,-1.455629777,-1.584191547,0,-0.409556886,-1.320151186,-0.395257432,-2.137214028,-1.522704032,0,-1.450802649,0.323450417,-0.972454989,0.356506616,-0.740058882,-0.963089306,0,-1.580580017,-1.839516753,-0.324992161,-0.691360778,-0.460565005,-0.903496906,-1.810004164,-0.269179167,-2.666824708,1.438873745,-0.475060276,0.730997407,0.215749814,-0.990107098
2/16/93,-3.127581799,-3.452119437,-1.826534798,-4.048005572,-6.520319381,-2.811430148,0.179856164,-2.362580358,-4.592451689,-2.537133974,-5.021744705,-5.467061235,-1.976704074,-1.496753854,-4.959694114,-5.492533545,-3.23814095,-5.018353953,0.324992161,-1.800048602,-1.863769732,-6.387867288,-4.673747785,-6.399958283,-1.415374744,-0.408998525,-2.166149678,-2.358252249,-2.399242674,0.595239853
2/17/93,1.352387253,2.045061047,0,-2.15991118,0.706716722,0.406504625,0.537635704,0.544960477,0.30769255,-0.429185208,2.514801428,0.685716973,6.66913745,0.938093183,2.675744917,-1.517096101,-1.017820492,1.409714976,0.646832786,-0.505817973,-1.420983057,-0.972168505,0.477327875,-1.739174271,-0.32948959,0,0.485437846,2.576513521,-0.590407619,-0.595239853
2/18/93,-0.448766647,-1.632689329,0.383289086,0.290697879,0,0.606675268,-0.537635704,-2.685187146,0.765114674,-0.863936259,-2.854937811,2.029381934,1.850347156,0,1.311494208,-1.15311976,-0.899171119,-0.790517951,0.89859398,0.202634315,-0.718135941,0.972168505,1.418463499,0,-0.995033085,1.827462024,-0.242424361,-0.94925868,-0.445104592,0.198807223
2/19/93,-1.815481028,1.023550389,-0.768052931,5.917218874,3.800111818,-1.217053562,3.270287008,2.956557733,-0.765114674,0.432901109,0.960730758,-1.235276797,1.652930195,0,4.770379796,-2.08340869,3.424557851,-0.353357258,1.20674694,1.805465291,1.78576174,-2.673956104,-2.375408601,-8.223809824,-0.222469502,0.801607499,1.206287245,2.53544911,-0.596571493,3.799775191
2/22/93,-0.152788418,0.609138939,2.211298643,1.762757508,-1.709443336,0.610378294,1.724180643,0,1.373019281,1.074124183,-0.338028491,-2.749314058,-0.493016611,1.482881667,-0.936044276,-3.753791932,1.73057471,-3.879602459,-1.20674694,1.48004675,0.529568757,-0.634347392,-3.423317164,-0.956945102,0.997238181,1.584191547,2.135312447,2.263180046,-1.203927258,0.381679853
2/23/93,0.305343749,-1.632689329,0.751318335,-1.353200622,-3.866914116,-1.019376819,-1.376958072,0,-5.368850511,0.426439879,-4.97499926,-0.349040494,-3.010260741,-0.184162115,-0.94488892,2.429269257,-2.733089372,0.458926918,0.318979537,-0.490919003,-0.352734052,2.690745292,3.423317164,5.608946665,1.748678439,0.685269446,-1.180651259,-1.12518768,-1.448748175,-1.535538808
2/24/93,0.759305091,2.639747185,0.298953885,1.889394936,1.423511582,2.22906899,-1.308348362,-1.846206284,2.837069713,0.847462699,2.344773308,6.103589059,3.339208406,1.463887075,3.72713948,5.195973893,2.733089372,2.710192978,1.454341157,-0.493340912,0.996199273,1.928192955,5.153365012,1.204833852,0,0,-0.23781224,0.704724552,4.284759138,0
2/25/93,-1.524419764,-1.616196796,-0.298953885,-1.481508579,4.828524116,-0.200601873,-0.351803353,0,0.851068967,0.421053254,0,0.982004618,1.628700497,3.480940467,0.304414238,-1.402189959,-0.49140148,3.502985133,0.62578427,1.9589265,-0.878482956,0,0.90909717,-1.204833852,0.216450301,-0.685269446,1.418463499,-0.492785228,1.750591751,0.193236775
2/26/93,-0.771013843,1.616196796,-0.751318335,-2.19487549,-0.675678246,2.576951318,0.351803353,-1.110351449,-1.084441301,-0.421053254,-1.341519098,-0.4352564,-2.951033815,1.220590568,-1.223256844,2.033106878,-2.74673947,1.282616985,0.311429713,0,1.111447534,0.346620798,-1.366763873,2.099027589,2.244883154,1.365874893,-1.180651259,-0.424328784,2.146005102,0
3/1/93,-1.246122044,0.400000533,-1.061420124,1.103459472,-0.3395589,-0.195886449,1.740687989,-0.489682685,-1.490808309,-0.847462699,-0.64801405,-1.317252856,-0.667782114,0.604753463,-1.23840592,0.876649321,1.132800031,-0.938974035,-0.623832341,-1.9589265,-1.229163851,2.562053033,-2.320289708,1.764751681,1.364850583,-0.875918009,0.473934536,-0.426137008,1.544974551,0.385356932
3/2/93,1.246122044,0,0.380373224,1.902231271,3.673200927,1.749315745,1.795687412,1.600034135,0.865806274,2.521141935,2.336554896,1.96942908,2.644782254,-0.865057298,3.670136685,1.362250168,2.10534092,1.193535055,2.350139084,3.211954942,1.577596259,-0.931815298,3.687053581,2.30557763,0.727275933,1.648122618,0.941183418,0.426137008,2.952497331,0.956945102
3/3/93,-0.310077768,0.99305682,1.057411665,2.262238856,1.626052087,0.576370472,-2.228027039,1.02987522,1.168692694,0.826450985,1.660501937,0.324500014,0.974033675,1.808056142,0.2998503,-2.238899489,0.366972889,0.422833611,-0.859428249,-0.287769983,-0.814905557,-0.683179429,0.451468035,-0.285306898,0.206825306,0.192123018,-0.234466696,0,-0.678889233,-0.764822084
3/4/93,-2.039286356,0.983292092,0,-0.925320548,-2.283949197,-1.15608224,0.259628013,-0.273597982,0.540750642,-0.826450985,-0.970050403,-0.867684403,-0.161681523,-0.684934185,-0.90226176,-2.677024106,-2.472313809,0.336984312,0.859428249,0.956030226,0.814905557,-2.253128242,-1.360565206,0,0.925456477,0,2.090668482,-0.426137008,-2.622648592,0.574164257
3/5/93,2.039286356,2.129799768,0.37495357,-0.666224983,1.311494208,0.386847678,-1.129955525,-1.032711416,1.377221462,1.032000903,2.211601339,-0.655740055,1.126319228,0.684934185,-2.446605215,-2.485412434,-0.250626698,-1.014378943,-0.551640994,-0.476872625,1.038071605,-0.703608883,-1.379332213,-2.898753687,-0.204918104,-0.674051661,-0.230149699,-1.145323901,-0.420463128,-1.732478366
3/8/93,2.907626408,4.311820678,-0.37495357,1.854357771,4.770379796,1.151644206,0.349040494,4.134780781,0.530505223,1.831180364,1.943965687,2.169282461,1.587334916,1.608159922,2.748264569,4.910547239,2.355967617,1.434018669,2.007977413,2.17502664,2.212856251,2.00967882,1.379332213,2.612630459,1.425686062,0,1.600034135,1.145323901,3.383132449,1.923136193
3/9/93,1.941808586,4.485056617,-1.057411665,0.392927814,11.15524859,0.380952842,-0.349040494,-1.74150416,-0.530505223,-0.201816416,0.930748575,0.214362354,-0.473560475,0.836125272,-0.907721815,1.750044664,2.421425812,0.250941161,-1.090259134,0.466636404,0,-0.346620798,0.455581654,-1.152750517,-1.631024944,-0.970881413,0.226500663,-1.650557744,0,-0.573067471
3/10/93,-2.092752011,-3.208831455,2.103759029,0.521513568,4.6141156,-0.763362486,0.696866932,0.202497538,-1.069528912,0.604231446,0,-0.644470544,0.94488892,-1.341176851,-0.609757987,3.650040222,2.59754864,-0.250941161,-0.549619704,-0.186393344,0.224215341,4.829400936,0.904983552,5.908891637,0,-0.195312562,1.571300566,0,0.338868505,-0.383877631
3/11/93,-1.368842666,0.901719365,-0.671393794,1.034938086,2.359218202,-0.962471337,-0.522194398,-1.563062744,-0.30769255,-0.40241503,-3.493562932,-0.974561043,-0.471328445,-1.788042528,-0.306278953,-1.444068415,-1.408473988,0,-0.306654641,-0.467509033,-0.561483788,-1.920727106,1.78576174,-1.375537507,-0.515199491,-1.37797456,-0.222965533,-3.235576364,-2.535250551,-0.772204609
3/12/93,-2.010895292,2.30711209,1.780462463,-1.2953549,3.312404743,-1.559485796,-0.174672533,-1.587882862,0,-1.013179893,-0.963999527,0.434311215,-0.790517951,1.365208917,0.611622702,-1.096903137,-1.548571744,-0.925542997,-1.173939957,-1.701364291,-0.451468035,-0.337838159,3.050345429,-0.555556984,0.309438101,-1.49778137,-2.715098907,-0.524542229,0.346380672,-1.267691282
3/15/93,1.857638557,-3.208831455,1.024149405,0,0.500001042,0.392157365,-0.262582208,1.038430931,0.843886865,-0.203873669,1.302028017,1.184720373,-0.158856269,-1.107808517,0.910476699,-0.368324542,0,0.925542997,1.725243038,1.137453022,0,-1.277156568,-1.731645001,0,-0.723517368,0.801607499,1.59275267,0.524542229,0.414079267,1.0737048
3/16/93,-0.153491972,0.901719365,-1.762160135,-0.522877008,-4.071809302,-0.588814263,0.78568715,0.275103337,0,0.610378294,-1.302028017,-0.429185208,0.633916544,0.256739551,0.90226176,-3.504739177,1.193331584,0.501254182,0.304971264,0.751177241,0.113058237,-2.253128242,0,-3.399760854,0,0.894193738,-0.45248946,1.410041915,0.686344492,1.158314109
3/17/93,0,0.53715438,-1.793770069,-2.253243108,-2.631730832,0.196656897,1.724180643,-1.035563276,-1.384637506,0.202634315,0.963999527,-0.539084863,-2.398196469,-1.203797856,-4.281999718,-3.896596853,-2.888287415,-0.920893909,-1.16387225,0,-0.113058237,-3.025141715,-2.655023209,-2.924184959,-0.937995413,-1.394444906,0.226500663,-0.962613875,-0.617497674,0.191754613
3/18/93,0.306748707,1.242252,0.376364765,-0.807541401,0.796816965,0.392157365,0.511510067,2.670477076,1.384637506,1.40705839,2.562814357,0.753907717,0.805806133,0.259179411,0.933132743,-0.265252145,-0.612371785,1.08742184,0.614252546,1.208754838,1.236665564,-0.725297831,0,1.764751681,0,0.200400869,-1.366763873,0.222965533,1.50276052,1.142869582
3/19/93,-1.077762549,1.401073707,0.37495357,-1.6349138,-4.049136135,0,0.3395589,-0.27063616,-1.152529085,0.398406901,0,0,-1.129955525,-1.652930195,-1.875054935,-2.555619919,-1.485175814,0.4151106,-1.170324414,0.644866353,-0.335758569,-0.63897981,-1.354422511,-0.878482956,-0.524935589,0,0.913248356,0,-2.262695093,-0.379507097
3/22/93,0,0,-0.37495357,2.308317018,0.549451932,0.973717528,0.253914652,-0.543479599,-0.775799081,0.198609797,0,-1.404669233,-3.300629647,-0.17559267,-0.632913505,0.678889233,0.62150604,-1.755164154,-0.9337136,-0.644866353,0.670393572,-1.104983619,-0.913248356,-1.780462463,-0.951884501,0.49925216,0.904983552,0.960480232,-0.416956824,0.379507097
3/23/93,-1.560094044,2.23569071,2.522388922,0,-1.101939525,1.347469858,-0.169204778,1.016613296,-0.860388569,-0.796816965,0,-1.535117866,2.32182901,1.135879404,-0.317965292,2.802051233,-1.624020702,-0.168776411,-1.195358681,-0.277649415,-0.111420624,3.45803336,-0.459770925,3.240342405,-1.498957402,0.99108839,-0.904983552,0.220345297,-0.768965691,-0.379507097
3/24/93,-0.157356445,-3.990121675,-1.848481467,0.134138182,3.270046131,0.571974867,2.343203442,1.073115596,-0.867855546,1.98026273,-2.224785866,-2.46097431,-2.65796378,-5.905114275,1.579811688,-2.802051233,-2.164311088,1.425600664,0.94488892,-1.118371396,-0.446928118,-6.275121056,3.620304866,-3.540192705,-1.193720089,0.687963401,-0.227531384,1.16704461,-0.351494211,0.568721912
3/25/93,-0.473560475,1.405998557,1.848481467,0.534760633,-0.268456537,0,-0.914007194,0.266489165,0.553142461,0.195886449,-0.960730758,3.450537085,2.493894835,-1.298719553,0.936044276,3.718888042,0.385356932,0.166389389,1.74025523,0.932842585,-0.336511815,2.166829948,1.324522675,3.540192705,-0.43763746,1.071612788,2.696792643,0.217312653,1.883557604,0.94074071
3/26/93,-0.794285351,-1.405998557,-1.104983619,-2.020270732,1.335133317,-0.380952842,-0.586020932,0.99305682,0.550099619,-0.392157365,-0.970050403,-0.989562775,-1.822751376,1.758490478,-1.250016276,-3.718888042,1.526747213,0.662802758,-2.36918812,0.647850484,0.224466985,-4.38165327,-0.881062968,-2.346148668,-1.546992177,1.633866235,-1.789756946,0,-1.111894708,-0.563381772
3/29/93,-0.31948909,-0.532388125,1.104983619,1.08255455,-0.531916148,1.327033692,1.500028126,0,-1.10324208,0.587660849,0.970050403,0.989562775,0.998344398,0.731264685,0.313972,1.210505703,1.254721605,1.312570116,0.628932891,0.918280098,0.447428039,1.450001238,0.441501821,2.924184959,0.222469502,0.665085587,1.122346237,0.216841429,1.111894708,1.495354967
3/30/93,-3.087166367,1.413451093,0.657176516,-0.404585852,0.266311742,0,1.069528912,0,1.10324208,0.778214044,-0.970050403,-1.543580813,2.453107475,-3.427848346,0.936044276,4.828073981,-1.002514662,-1.065147309,2.599156215,-0.918280098,0.33426215,3.951595969,4.732065619,4.507805432,0.554018038,0.754720564,0,0.719427563,-6.569099332,0.370370794
3/31/93,-2.000066671,-2.30711209,-1.762160135,0.13504391,-1.338708078,-1.901197949,0.571196983,-1.794664319,0.858374369,-1.957009619,-1.327580826,1.324522675,0.483482005,1.682282664,-0.311042241,1.517096101,0,1.471817247,-0.858900986,-0.647850484,-0.781690189,-1.393427097,1.666705249,-0.829880281,0.220750642,1.67757895,-0.896866998,1.776245634,1.973027101,-0.556071868
4/1/93,0.671143459,1.426049122,-0.37105794,0.538359308,-3.009803116,0,-1.640725895,0.267917106,0,0.394477829,-0.69971131,-1.324522675,-0.645163528,2.018417146,-3.164821095,-4.49081231,0.877748582,0.566573754,0.614252546,1.108044578,0,-2.846491993,0.412371718,-1.963597452,0,-0.370370794,-0.225479239,-0.21149109,-1.973027101,-0.9337136
4/2/93,-0.671143459,-1.78576174,-1.046347364,-0.944039378,0.829880281,-1.158314109,-0.914007194,0.533690393,-1.408473988,-0.59230183,-0.351700245,-3.045920748,-3.624779039,1.442766235,-3.601043752,-1.587334916,-4.72931579,-0.810377206,-2.104038014,-1.57337813,-0.449438959,-1.161678117,-3.34759292,-3.752243932,-2.568538748,-0.931973195,-0.907035697,-2.212005994,-2.012740328,0.9337136
4/5/93,-0.845313571,4.060575493,1.046347364,0,-0.552487593,-0.584227562,3.041747039,2.041559217,-3.3657023,0.59230183,1.341519098,-2.08340869,-0.167926152,0,2.306527293,3.149866706,2.584123118,0,-2.405179232,-2.168873323,0.785197528,0.388727409,1.687803779,0.293685967,-2.520179197,0.931973195,1.581953894,0.2162163,-2.51633559,1.384424511
4/6/93,-1.712370608,0,0.740744128,0,-1.394722748,1.357925813,1.207258123,0.973085849,0.325468147,1.949379468,1.666226426,-6.399286107,-0.168208618,-1.261277982,1.294516459,-3.416889562,-1.672064679,-0.734997184,-2.464456762,-1.247018558,0.779080179,-0.681267842,-1.687803779,-2.37399873,-1.401892118,1.198723436,0.892863074,1.854546732,-6.954459564,0.912415089
4/7/93,-0.693243678,2.224214873,3.124118948,2.01214032,3.315220732,1.339732957,0.31948909,1.027626256,-2.384001109,0.577479949,2.253616502,4.271546262,1.337812595,0.452284805,2.22584706,-0.670693326,2.56095942,1.059936544,-1.255384839,-0.969939709,0.442478598,0,0.424629088,1.49034055,-0.235571369,-1.291530868,1.762160135,-0.424929818,0,0.904165292
4/8/93,-3.360174655,0,-0.286533147,0,-0.544960477,0.18993358,0.079713037,-1.286191364,-1.847239764,0.191754613,0.610943305,-0.239234564,1.320151186,-3.864326258,-0.947874395,-3.144483271,0,0.323886923,0.662692949,0.194742028,-0.331675263,-2.271702628,-1.279335146,0.589972213,0.235571369,-0.65207497,-2.20759517,-0.926922858,3.97618301,-0.360685693
4/12/93,2.486806658,1.677891713,1.707011577,2.750664579,2.429269257,1.319529042,0,0,2.758219148,1.332084398,-0.945765047,1.072076975,1.302950029,1.489785468,4.044096956,3.815176596,5.17356744,0.161550924,-0.929004691,1.544432243,-0.666669136,3.340192638,1.279335146,4.317217187,1.05325725,1.943605838,2.20759517,0.428878427,3.824110125,1.07817756
4/13/93,0.873367997,0.332226219,0,1.028286696,5.195973893,0.931973195,-0.079713037,0.77369825,1.147553577,-0.189214815,1.277440309,1.645160489,-1.302950029,-3.192759453,-4.362062248,-1.617285925,2.372590532,0.161290358,-0.668898815,-0.769234562,0.5558658,-1.06849001,-1.709443336,-1.418463499,1.845496437,-0.367309871,1.731645001,-0.428878427,-3.427126674,-0.358102442
4/14/93,0.347222571,0,0,-0.899171119,1.756632372,-0.37174764,0.397931285,0,-2.058532962,1.317046319,2.506943277,-4.286370443,-0.164068946,-0.766287275,0.317965292,-0.272109011,-1.535765565,1.519421474,1.927610366,-2.245091857,2.355627958,-0.391389932,0.43010819,0.285306898,0.228310601,1.006873495,-0.645858004,-0.215130954,-6.211146354,0.179211517
4/15/93,0.862818122,-2.519024883,0.632691038,-1.560499807,-3.03053495,1.111122543,-1.601315242,1.971446997,0.332226219,1.484257304,-1.573127098,0.364299128,-0.990107098,-0.578593707,-1.277972665,-1.233737376,-3.513383772,0.475060276,-0.660504383,-0.792868376,0.432199484,-1.880312696,-2.169282461,0,1.80795885,0.725956001,0.215749814,0.857760799,1.340053554,-0.899286636
4/16/93,0.85543721,1.351371917,2.011861128,-0.789477785,-1.550418654,0,0.72376673,3.829992509,-0.582122226,-0.554018038,1.249676682,-4.588529648,0.990107098,0.578593707,-1.294516459,1.505846387,0.246305543,-0.079020154,-4.195473214,-0.698954418,1.869213301,2.564243061,-0.439561147,-0.285306898,-1.012951824,1.792162662,0.43010819,0,-3.642927176,1.435002203
4/19/93,-0.170503025,-1.351371917,-0.275103337,-1.866720872,-1.839736514,1.098912158,-0.562476372,-1.219527309,1.160875392,-0.185356865,-2.18349286,1.261050759,-1.822751376,0.479617226,-11.73759524,5.292240145,-1.737016378,0,0.344946875,-2.845720481,-0.850164526,5.401597207,0,2.259983192,-0.90909717,0.088770534,1.490975437,-0.213751417,0.430478495,-1.615834079
4/20/93,1.355952979,-2.584123118,-1.736757791,-4.402361491,-1.604312484,-1.098912158,0,-1.172491062,-0.910979385,-0.744882401,-1.277440309,-1.76995771,0.167084416,2.737311067,3.243527575,2.418959447,-1.0062978,-1.915461596,0.959568706,-1.349268004,-1.776628157,4.421107903,0,4.905615699,-0.802296567,-0.444642796,-2.56973455,0.49804443,-1.384105141,-1.918743195
4/21/93,2.16494717,2.243407286,1.391810915,-3.143115879,-1.356872921,1.280895829,-1.706664748,-1.249235484,-2.101800783,-1.506619835,-0.616766743,3.262522732,1.983536106,-3.024805276,1.757514482,-0.630916919,-1.272281793,-2.117342943,1.287716879,1.555241301,1.080507541,-2.050896672,-2.227263561,1.583146522,-0.577035646,-0.895261127,-1.750591751,-0.712253723,0.953626646,-0.555043053
4/22/93,-1.326719294,-1.029168604,0.962868512,-0.582243275,0.544960477,8.032238884,-0.164068946,0.50156845,-0.938974035,-0.761908448,-0.620594375,0,-0.327869146,-1.255448648,-6.849523525,-3.871451218,-1.548418033,-0.164744683,-0.269723697,-1.764446398,0.428955081,-4.514815569,-1.818231908,-3.191760297,0,-2.458020884,1.750591751,-2.827299594,0.430478495,-0.558140984
4/23/93,-1.683541446,3.556683099,0.34164707,-2.662879235,-0.544960477,-0.842464966,-1.15608224,0.249843978,0.598548174,0.951481964,4.698294289,-1.11733006,-1.488861249,-1.567123159,-3.415891881,-1.859283308,-3.170675113,-0.994208686,0,-1.689586127,-1.400884979,2.51292888,-2.320289708,1.075279178,0.231213976,-0.276880657,1.078759113,-0.886268726,0,-2.455269701
4/26/93,2.183126166,-3.040774818,-1.65065646,-2.121291664,-8.850280158,0.169061748,-0.499584719,1.915412281,1.186454596,-1.142869582,-2.18349286,-2.145192672,-3.735578654,1.275152148,-5.965983641,-0.672497491,-2.721256352,-4.774990609,1.87296445,0,-0.871940129,0.366972889,-1.418463499,-1.345915337,1.376168507,1.467916266,-0.645858004,0.665436836,-0.430478495,0.191022026
4/27/93,0.662254076,-0.515908281,1.309009391,4.638078835,5.516638131,0,1.079296488,-0.922232174,-0.253057917,0.573067471,1.91314936,3.015303817,2.054866823,0,5.19078596,7.536032047,2.721256352,2.671421247,0,3.248059229,-0.603899722,2.710192978,2.817087697,6.046519575,1.805918154,-0.823049914,-0.432901109,-0.221320636,1.795687412,1.515180502
4/28/93,-0.828505153,-1.739174271,-1.309009391,0.43763746,1.680711832,0.168776411,3.728146504,1.166731074,0.589475391,-2.312241742,4.809381225,0.493828164,1.011813017,3.071258669,2.687301825,-0.250626698,0.935210557,-1.628840126,-0.598207168,0.719058055,-0.33094349,0.621947807,4.082199452,0.762392511,-1.57838677,-2.416474459,0.216684809,-1.938912344,-0.851068967,0.562325755
4/29/93,1.157994743,2.255082552,1.65065646,-1.024149405,-0.836824967,2.498048297,0.476191376,0,0.669458567,1.35529664,-3.304785405,-1.114562621,1.001677824,-2.004840419,1.129955525,-0.503145716,0.926545345,3.732409489,0.929004691,-1.23585507,0.33094349,-0.979091043,-0.445435035,-1.530642128,0.227014853,0.749769211,-0.216684809,-0.452830962,-0.51413995,0.373134761
4/30/93,0.164338574,-1.381714555,0,-0.886268726,3.576722386,0.655740055,0.867171378,-1.662088124,-1.597343757,-1.160554612,-0.320513095,1.114562621,1.64748372,-0.483326219,-0.375234962,2.859113333,-0.926545345,1.651565203,-0.929004691,1.542447033,-0.220507256,0,0,1.530642128,1.79780123,0.836824967,0.432901109,-0.227186769,0,0
5/3/93,-0.658980968,0,-0.34164707,-1.344307026,-2.185879381,-0.655740055,-0.708943497,0,-1.193535055,0.388350003,3.6252985,0.98040001,-0.163532334,1.251821836,1.86225121,2.77963515,0.265604406,2.107047157,0.598207168,3.311893258,2.021374478,3.342439552,0.445435035,2.005079705,-0.222965533,0.369686188,0.860220358,1.205741812,-1.82059645,0.37174764
