,Date,AA,AXP,BA,BAC,C,CAT,CVX,DD,DIS,GE,GM,HD,HPQ,IBM,INTC,JNJ,JPM,AIG,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,UTX,VZ,WMT,XOM
338,4/19/96,-1.5949301409999999,-1.3423020330000002,-0.299670587,-0.34393843,0.875918009,-0.49833990200000006,0.485045413,0.0,0.37604127,-0.204708362,-0.869255745,0.7773498329999999,-0.296121034,-0.127469743,-0.813012608,-0.823049914,-0.938974035,1.638160237,-0.9502763940000001,-0.514934197,-0.38918968,0.7858586609999999,0.699303549,1.849763724,-0.9126926759999999,0.517465579,1.584540195,3.899025255,1.7146158830000002,0.19704439899999998
339,4/22/96,-0.564290091,1.5919900530000002,1.3711094080000001,1.283714676,0.579711768,0.746581651,0.0,0.907827464,-0.8075414009999999,0.510987315,-0.91358209,-0.221484033,1.64709606,1.76995771,3.738753207,-0.9410531670000001,-1.288590228,1.223406499,2.3589708419999997,2.094584878,0.38918968,-0.392157365,2.749314058,-0.34423441899999996,1.636896203,1.472969314,1.3015368109999998,3.398885361,0.49875415100000003,0.0
340,4/23/96,-0.161812333,-0.5000010420000001,-1.0714388209999999,0.169923575,1.8611847190000002,-0.24824174899999998,3.278982282,0.277681539,-1.415374744,-0.204081703,0.476104177,-0.5558658000000001,1.849763724,-0.250941161,0.653170186,0.554632592,0.34071583200000005,0.5335933110000001,0.46518924,-0.7612317909999999,-0.17278622,0.196270917,-0.169635325,-1.856201786,-0.12033695800000001,-0.254615033,0.34423441899999996,-1.479241459,1.088580765,3.164616681
341,4/24/96,-0.813012608,-0.7547205640000001,-1.052799617,-0.169923575,-1.572584231,-0.915528659,0.880606571,-1.045305685,-1.825776857,-0.409417153,-0.659826441,-0.33500868899999997,2.8234512460000003,-0.209599741,3.0771658669999997,-0.833106735,-0.545703946,-1.75699981,-0.776521995,-0.255037119,0.38835000299999994,-2.230575751,-1.02389973,-1.891309331,-0.603866569,-0.25526497600000003,-1.64577123,-1.3450797719999998,0.0,-0.446002651
342,4/25/96,-0.408998525,1.8349138669999998,0.0,1.26744409,0.574714226,2.884419167,-1.297708323,-3.638061695,1.05527222,-1.3423020330000002,-0.257779557,1.883712209,3.608920897,1.375308196,-0.887767403,0.38964702799999995,2.232084552,-1.938912344,1.08545026,0.763168293,0.386847678,-0.452148472,1.193535055,-0.7185659659999999,1.144246149,-0.255918246,-0.7891316709999999,2.265802389,1.076858179,0.255102179
343,4/26/96,0.5721306979999999,1.80185055,0.30193259699999997,1.002514662,0.14316394699999999,-2.717334751,0.8842710420000001,-1.869898662,0.989562775,-0.10400417,-1.560789767,0.547346741,-0.322754449,-0.456337651,-0.63897981,0.5540180379999999,1.262894817,0.150489118,0.0,1.309182848,0.171453107,-0.201612972,0.50718621,0.35992840299999995,-0.7211569720000001,-0.44943895899999997,-0.5295687570000001,-1.90188205,2.689883598,-0.127469743
344,4/29/96,0.811692768,-0.243803453,0.0,-1.002514662,-0.717878173,-0.922438407,1.030405819,0.774197415,0.0,-0.31266309999999997,-0.22497197300000002,0.544367158,-2.233816665,0.786916465,-1.550418654,1.371763623,-0.330797523,0.300300526,-0.15434483699999998,0.548766655,1.361143941,1.253463391,-0.676821535,1.544891094,-0.726395446,0.44943895899999997,-1.78576174,-0.729169897,-1.624498218,1.76995771
345,4/30/96,-1.138223671,0.48701395,1.674179611,1.0856056509999998,-0.28860048899999996,-0.25305791699999997,-0.823473516,0.476278607,0.218579322,-0.523287432,-0.9428695159999999,0.0,-1.275315316,-0.786916465,-0.522194398,0.705949171,0.13245035,0.39900302299999996,0.46232167399999996,-0.799205053,-0.380952842,-0.39940143,0.5080451229999999,1.288828619,0.303306268,0.0,1.962596446,-0.209314571,2.097312338,-1.007565199
346,5/1/96,-0.32760062100000004,0.0,-1.825031956,0.165975142,-0.579711768,0.8410478509999999,-0.6741015929999999,-0.476278607,-2.43105895,0.835950532,0.453686979,0.0,-0.447428039,0.124662389,0.130804466,0.27019740800000003,-0.331455391,0.94129999,0.307031251,2.084442715,0.169491566,0.199900117,1.675081042,-0.466745305,0.302389103,0.0,-0.44267447200000004,-0.36735806200000004,1.591049005,-1.659259509
347,5/2/96,-0.7410490890000001,-2.625253309,-3.9728088219999997,-3.116041582,-2.95006644,0.0,-1.0986247040000001,-1.25648364,-0.842464966,-0.521649592,0.26370329800000003,-1.5317586140000001,-1.070734377,0.0,0.261096754,-3.570827055,-4.689952228,-3.3085724589999996,-1.700458349,-3.143187165,-0.764984606,-3.14427525,-3.035646248,-2.4868066580000003,-1.9512814219999999,-1.224636639,-1.971390009,-2.772032503,-2.634206876,-1.230187091
348,5/3/96,1.964056587,0.0,0.657588091,0.426803892,-2.118082208,-1.3490929740000002,-0.633247499,-0.297951803,-1.706526055,-0.629592846,0.0,0.0,-1.714327699,0.20742592,0.908507222,0.0,0.624351664,-1.282397672,-0.78259908,-1.5836857169999998,-1.5477523069999999,-0.8796951940000001,-0.687287929,-0.9638628840000001,-0.18489989899999998,0.259067502,-0.817814644,-0.596369347,-0.57361534,-0.26092643600000004
349,5/6/96,5.05636928,-2.952555259,-1.604564864,-1.458627319,-1.385703466,0.169635325,-1.117924871,-0.336260358,1.9318782630000002,-0.951884501,-0.45248946,-0.331308972,3.844453082,-1.041459111,0.129115576,0.279251787,-1.533131075,0.56628208,1.404298315,2.139663899,2.1432453469999997,-2.154010257,0.687287929,0.72376673,0.307976837,-0.518807908,-1.748779035,0.0,0.095831344,0.26092643600000004
350,5/7/96,-1.5528262330000002,0.597526319,-2.50494793,0.6890638809999999,-0.155159069,-1.193535055,-1.564639418,-1.432365235,-1.302765522,-1.1758553440000001,-0.720655499,0.331308972,-2.413813517,-1.052419733,-1.298719553,0.0,1.32544668,0.7161155920000001,0.617858005,-0.8097210229999999,-1.754055666,1.318932335,1.191503458,-3.174869831,-0.740744128,0.25974040600000003,-0.46533355299999996,-0.16326534199999998,0.0,-0.26092643600000004
351,5/8/96,0.0,3.67627029,1.996202795,2.37500561,3.5091319810000003,-0.17167386199999998,2.68256429,1.768625593,-0.629112741,0.856536286,-0.22865863600000003,-1.443667494,-0.22753138399999998,0.337980888,1.298719553,2.315428688,2.464190394,1.517479802,1.679685238,1.3124872909999998,-0.17278622,2.790878812,1.010109599,1.600034135,1.9632532409999999,0.9680617709999999,-0.8430963290000001,1.191134819,3.111990871,1.4911135269999998
352,5/9/96,-0.549236375,-2.072183553,1.141058339,-0.16778527399999998,-0.450789644,0.599573531,0.895921671,-0.48607312,-1.270224931,1.2712035590000001,-0.689129833,3.5168459469999998,0.511219517,1.048887317,-0.129115576,-1.095901379,-0.610378294,0.0,0.0,-1.566875625,-0.607113747,-1.696262722,-0.6722714390000001,-0.612371785,1.5672412409999998,0.256574868,4.236360901,0.964121019,-2.634206876,0.19286409100000002
353,5/10/96,1.947860572,1.331134464,2.704968278,1.7478597269999998,0.750191065,0.341006298,0.0,1.266311148,1.7281536069999999,0.9429090290000001,-1.159209271,3.814021602,3.998311585,-0.586020932,0.643917228,0.823049914,2.6184779,1.64305414,1.3237257070000001,0.508131175,1.767668359,1.696262722,1.340053554,2.307327616,0.7745049140000001,0.511183222,1.698744471,1.9530839869999999,0.570343751,0.640207052
354,5/13/96,0.538670021,0.7410490890000001,0.0,0.164880499,1.336322781,0.763038887,3.6067794089999996,1.360065074,2.481796864,0.9341012390000001,0.465297466,5.2643733489999995,3.4772157889999997,1.168627657,3.778787119,1.0869672240000001,1.054723027,1.2270092590000001,2.508616131,0.807677283,0.5540180379999999,1.014207476,3.11245435,1.666705249,0.886268726,-0.511183222,-0.444247732,0.156698909,2.063863125,1.142144396
355,5/14/96,-0.770419835,-0.7410490890000001,2.961836328,0.9020151359999999,1.173033979,1.7581030480000002,0.85664419,3.6915139389999996,0.22259330300000002,0.5151994910000001,3.758271115,1.8564284969999998,0.47207011299999996,0.94983163,1.5941478,-0.108166587,0.392670662,-0.244200366,3.183977548,0.0,-0.5540180379999999,1.053962078,0.32206147,-1.546729229,-0.294551023,0.0,-0.714927084,-0.5757670970000001,2.113078163,0.31496089
356,5/15/96,0.231749814,-0.5801922620000001,-0.119189525,-0.9020151359999999,0.436364329,2.297065724,-0.402212709,-2.313682135,-0.837292081,-0.10282777300000001,0.668402043,-3.346769047,0.781864812,0.328272761,-0.7326040090000001,1.45046862,-0.7210781820000001,-0.834770377,0.25377146,-0.25169910100000004,0.383877631,1.240402905,-1.131782493,0.0,0.117924542,0.0,1.159174816,-1.321023174,-1.096903137,-0.125865341
357,5/16/96,-0.619197025,-1.002514662,1.215009761,0.16460909099999999,-0.14524330800000002,2.9566676289999996,-0.8601115509999999,-1.086180121,0.614698778,1.3285836709999999,0.7007220259999999,1.884041846,-7.770898432999999,-0.328272761,-0.73801073,0.372638174,0.131492458,-1.240402905,2.2278838469999998,0.25169910100000004,2.81235744,1.176484158,-0.48899852899999996,1.782578395,0.996783392,-0.965569137,-0.266311742,0.371648954,0.549955557,-0.949073875
358,5/17/96,-0.544960477,0.50251362,0.762914498,0.737406045,1.4430264830000001,0.157356445,1.712888226,1.696485372,0.8321823340000001,1.7111640469999998,1.096502214,-0.8880176759999999,3.7989704539999996,2.034244272,-0.99256398,1.109654715,2.145028619,-0.099900108,1.3676361959999999,0.801206089,1.845449134,2.407434515,0.0,-1.3041085829999999,-0.11675424599999999,0.258398077,-0.17793599,-0.212201671,0.0,1.074939216
359,5/20/96,-2.93090286,0.8319515540000001,-0.46879663899999996,0.650938019,0.286123228,-1.4252022709999999,4.110167569,1.8440238830000002,0.989562775,3.818378697,0.90465607,2.544168535,0.485045413,1.121357365,-0.12476608,0.367165374,0.0,1.192264496,0.811692768,0.99256398,1.41216791,-0.19047624800000001,-0.327332534,-0.23894874,0.0,-1.037622799,0.35555593,-1.930354846,0.0,2.913128216
360,5/21/96,0.641027836,-0.331950512,1.515622134,0.16207459,0.853490245,0.873367997,-2.475253768,0.909415152,0.8172205659999999,-1.353985869,-0.216372245,-0.873367997,-1.244268149,-1.000608709,-1.129955525,0.41797344,-0.32206147,0.982808894,0.0,0.24660925,0.559330264,-0.621565472,-1.320151186,-0.5998818229999999,0.988092898,1.037622799,-0.266548359,1.344467684,0.54694758,-1.291133829
361,5/22/96,-1.205317927,1.074834655,1.77756974,0.8867450290000001,0.846267392,1.100640042,2.28331513,-1.0500621509999999,0.595078846,1.928700094,-0.21684142899999997,-0.782782862,-1.757321445,-0.564745349,-0.5063301960000001,1.3979000609999999,2.7991649439999997,0.633684792,1.338349741,1.806248765,0.11945054199999999,0.0,1.483951386,1.67068325,1.549528851,1.218354282,2.112754643,-0.53561992,1.98026273,1.839414216
362,5/23/96,-0.648826283,-0.494642394,-0.142186857,-1.3737589780000001,-1.27210196,-2.373529145,-0.24044253,0.42134893799999995,-1.1937200890000002,-0.286944243,-0.47144239600000004,-0.8880176759999999,-0.8344971929999999,-1.016475513,1.386285591,-0.515465059,-1.2626430370000001,0.29112102100000004,-1.069243012,-1.021161317,-0.35878053200000004,0.43072572,1.4622518869999999,1.6432294630000002,-0.45662179799999997,-1.735819861,-0.699303549,-1.025650017,-2.52721031,0.182094132
363,5/24/96,0.40600949,-0.24824174899999998,-1.6353828830000001,0.0,0.2840911,1.114661222,-1.01621973,-0.42134893799999995,0.8154434970000001,0.477783995,-1.575412689,0.0,0.22321437800000002,-0.491602793,0.25000013,1.1816217629999999,-0.318167624,1.0602508959999999,1.863738717,-0.24467837,1.427462779,1.7515240669999999,0.0,2.187767165,0.967841315,0.9680617709999999,-0.351494211,1.77471719,1.541980666,-1.036278704
364,5/28/96,-1.964056587,-1.923940565,2.061338375,-0.89906613,-2.005797904,-0.954661188,-0.7812539740000001,0.0,-0.597340902,-2.705479023,1.575412689,-0.796024104,-0.671143459,-0.452768833,1.977814779,-0.255689221,-1.089405199,-0.9150075879999999,-3.2165732019999997,-1.530516176,-0.157604446,-1.370208066,-1.13545421,-0.45662179799999997,-1.19693649,-0.9680617709999999,-1.24005132,-0.588079749,1.960847139,-0.73801073
365,5/29/96,0.57684544,0.8410478509999999,-0.88231681,-0.49382816399999996,0.289017542,0.39888365600000003,-1.6807118319999999,-1.9901154319999999,-2.649161545,-0.589392669,-1.575412689,-1.712888226,-0.168492036,-1.287125928,-1.479681744,-1.184664898,-1.036278704,-0.436364329,0.0,0.743497849,-1.790380029,0.19011412600000002,-0.16326534199999998,-0.5737250389999999,-1.4438599090000002,-1.043034228,-0.536194314,-0.969835188,0.0,-1.429928001
366,5/30/96,1.225005111,-1.6040867369999998,1.02389973,0.903496906,1.716780362,-2.417523053,1.238559306,0.0,1.2229168529999999,1.175331845,0.478910475,2.211145361,0.7280905870000001,0.375391473,0.124146509,1.5424470330000002,-0.19550348399999998,1.5907783030000002,1.6212189719999999,0.541739813,-0.200924319,1.9281105180000002,0.975617495,1.824451974,0.9840889840000001,-0.262467342,0.44702801299999995,-1.4176900469999998,0.0,1.738094655
367,5/31/96,-1.6366977459999998,-0.854706058,-0.567538413,0.0,-0.2840911,-1.148494987,-1.039356053,-1.701398508,-0.8321823340000001,-0.585939176,-0.7007220259999999,-1.2000144,0.6119629670000001,-0.45900351799999994,5.432838607000001,-0.357782135,0.0,-0.912809605,-1.6212189719999999,-1.384789686,-0.8888947420000001,-0.560487222,0.48426244799999996,0.11293056,-1.100503432,1.045761164,0.44503856299999994,0.602246551,1.4023016819999998,-2.177379955
368,6/3/96,0.247218915,-1.6443468730000002,-1.058513674,0.65199905,0.2840911,-1.915926994,-0.8493680840000001,1.988137055,-0.614698778,0.09789526,1.79722424,1.6958012359999999,-1.059391006,-1.305006944,1.5160640230000002,-0.41046748200000005,-0.130548321,0.529483788,0.5433319529999999,1.0403859009999998,0.162206037,0.187178342,-0.322580925,0.898882457,-0.174876174,-0.5215135679999999,-0.44503856299999994,-1.8177311280000001,0.520834511,-0.88440248
369,6/4/96,-1.075724068,0.522194398,-0.288018632,2.8825054139999997,1.827176624,2.080807493,0.650164831,-0.898801665,-0.393148499,1.2639934940000002,0.47144239600000004,5.109545088,2.54579327,0.465018805,-0.46403795600000003,1.2771565679999999,1.233381426,1.7135117009999998,0.540395803,-0.543613891,0.20238825,0.559442019,-0.485830915,1.0016778240000002,0.986945602,0.5215135679999999,0.44503856299999994,0.6095890310000001,0.947874395,1.010109599
370,6/5/96,-2.4422266440000002,2.7398974189999996,0.890170989,1.0989121579999999,2.067613284,0.574950249,-1.254092182,-0.797683708,0.617112758,0.5780362920000001,0.864558699,2.046583059,-1.9868203219999998,-0.932210141,0.810658753,1.010109599,3.486882565,0.47081066299999996,2.632780706,0.543613891,1.445227885,1.52252076,2.564243061,2.946203273,1.831762722,0.777205985,1.585936324,2.6173795109999998,-0.947874395,0.0
371,6/6/96,-3.029223397,-2.13409721,-0.42973852100000004,-0.547946576,-0.5471969879999999,-1.901669544,0.403023216,0.0,3.2465024469999997,2.185360129,-1.118136086,-1.577758947,-1.51645703,-3.553233415,-2.2158340990000003,-1.010109599,-0.37453227299999997,-0.14101059900000001,-2.09528949,-0.543613891,-0.72000311,-1.7552413669999998,-0.953902305,-2.394020755,0.5656123679999999,0.0,0.870327513,-1.027869477,-0.956945102,-0.566930652
372,6/7/96,3.029223397,-0.259179411,1.595020998,-1.821832567,-3.34759292,1.161838795,-0.20130857300000002,1.266068639,1.184082726,-0.47103243,-1.535117866,-0.7511772409999999,1.627877654,0.527937874,0.0,0.405269045,-1.702973984,-1.421151346,0.267666113,-0.796024104,1.4348592130000002,0.973807835,1.269858334,1.854935891,-0.16934805100000003,-0.517465579,1.973466019,0.0,0.956945102,1.75333233
373,6/10/96,0.0,0.517688818,0.59163435,-0.320256479,1.827176624,-0.911734455,0.0,-1.411788155,-1.400884979,0.18867930100000002,0.44101504799999997,2.696583661,-0.670393572,0.8302429159999999,-1.4252022709999999,0.755480803,0.507615303,-0.526191121,-0.267666113,-0.500752173,-0.914337517,0.0,-0.47430919,0.323799527,0.282087634,-0.25974040600000003,-0.853247497,0.812352152,-0.520834511,-0.560225555
374,6/11/96,0.425351556,-1.125065956,-1.756916827,0.639490589,0.555556984,1.48763074,0.652776609,-0.768530773,0.0,-1.6152370169999999,0.0,1.366763873,0.9484032040000001,0.477535095,1.4252022709999999,0.600301953,0.18969338600000002,-0.143988506,0.534617686,-0.25131955899999997,-1.610340757,-1.9571920180000002,1.10324208,-2.399242674,-1.0761927709999999,-0.260416814,-1.2069112020000001,-0.975617495,0.520834511,-0.437911241
375,6/12/96,-0.425351556,-0.261438057,-1.034491984,0.7145723140000001,0.9648593120000001,-1.9048194969999999,0.200000067,0.914250288,0.0,0.7633624859999999,1.347680204,-2.752467339,-3.388240541,-0.086655118,1.984887114,0.0,0.126262643,-1.4514042880000002,-1.34194177,1.051323826,1.610340757,-0.37718102200000003,2.476906811,-0.998344398,-0.57110378,-0.261096754,-0.260529891,-1.4262446919999998,0.0,-1.071551381
376,6/13/96,-0.427168527,0.0,-0.8994692879999999,0.788026143,1.3624188940000002,-0.16736405599999998,0.199600865,-1.874021406,-1.036278704,0.568721912,-0.689783094,-1.122556222,-1.7966290269999998,0.216497162,-2.221014733,-2.269958752,0.377834203,-0.243962063,0.269832867,-0.800004267,-1.24574647,0.940298418,-0.306278953,1.438873745,-0.114613193,0.5215135679999999,-0.873367997,-0.387490106,0.173010424,-0.126823099
377,6/14/96,-1.292564312,-0.26212334800000003,0.145624025,-0.788026143,-1.08844612,0.917055197,0.0,-0.185632131,-0.384510224,0.0,-0.438116802,-0.6606914079999999,-1.76995771,-1.569343455,-2.756315893,0.25477720800000003,-0.377834203,-0.293542285,-1.3565047940000001,-1.313813744,-0.20238825,-0.563117396,-1.389983769,4.19641991,-0.17216647,-0.7832938220000001,0.0,-0.44469222799999997,0.517242532,-0.572702806
378,6/17/96,0.259852896,0.0,-0.291460422,-0.316957476,0.0,0.165837517,0.5964232389999999,0.666669136,0.822147684,0.565505748,-0.219780308,-0.18957351600000003,0.0,0.831332725,-1.3455860519999998,-0.5102051879999999,-0.126262643,-0.5404090770000001,0.8161089909999999,-0.254647451,0.0,-0.566306374,1.389983769,-1.05933194,-0.576038459,-0.525625389,-0.351494211,-0.614698778,-0.9503311259999999,1.142144396
379,6/18/96,1.459879942,0.0,0.0,-1.037105427,1.358716555,0.413394553,-0.796024104,-0.8154233470000001,-1.651110707,-0.7547205640000001,-0.6991748809999999,-2.109378306,-1.438873745,-1.227547199,-2.3677118530000003,-1.80650074,-0.57016309,-0.24660925,0.27056293600000003,-2.165033019,-1.469414194,-0.189483714,-1.8576385569999998,-2.370800695,-0.986945602,-0.7272759329999999,0.0,-1.0140931979999999,-2.46058108,-0.126262643
380,6/19/96,-0.427168527,0.0,1.9367565919999998,-1.5353836969999999,-0.813012608,0.575896285,1.438160171,-0.148975819,0.221729581,0.0,-0.22181155100000002,0.193610903,-0.7272759329999999,0.878354352,1.5019055780000001,0.26007817,-1.214460436,3.0636969460000003,0.538939596,0.0,1.83341864,0.567377409,-0.46985207799999995,1.729772859,2.4208675040000003,-0.532270052,0.701757266,0.22624444,-2.522656295,0.566930652
381,6/20/96,-0.687287929,-3.381104984,3.045061884,-1.229019976,-0.545703946,1.7080529119999999,0.19675363,2.211664051,0.991743666,0.0,-0.668402043,0.48239360299999995,-1.717833654,-1.36475814,-0.373366955,-0.26007817,-2.145028619,-0.672756021,0.5360505999999999,0.0,0.563608577,1.729419125,0.0,-0.861146333,0.39784082,1.7851713740000001,0.523104942,1.402547535,0.99864652,0.87555281
382,6/21/96,0.258286842,1.971390009,1.9797182169999998,-1.244313027,1.08844612,2.390552085,0.245398896,1.087755468,2.0082086009999998,1.5970278359999999,0.22329745,2.5654613630000003,0.5553855679999999,-2.10534092,0.373366955,0.5194816879999999,-2.865907571,1.198193103,1.853866653,0.51975169,0.0,0.185185238,1.712104078,-0.433370126,0.5656123679999999,0.5228770079999999,2.9136594089999996,1.218176747,3.025141715,0.744420311
383,6/24/96,-1.734648872,0.883397971,-0.136221244,1.573531431,0.674311388,0.7061622129999999,0.39138993200000005,-0.144352244,-1.189203204,0.46490088399999996,-0.896197186,0.0,2.431730765,0.990999101,3.058342337,0.516797016,1.809094565,0.38040939799999995,2.334130863,1.6452813290000001,0.72000311,-1.538133331,0.154202035,-0.76294648,0.842464966,-0.261096754,-0.763038887,-0.16524377199999998,0.437254741,-0.309501949
384,6/25/96,-1.055418768,1.04987841,1.5420297440000001,1.062535538,2.521699645,-1.417346561,0.0,-1.565091091,1.618158285,0.462749553,-2.353049741,0.65451379,-2.30872952,0.13437852,-0.968530573,2.091379464,1.972450535,0.89771451,-0.514007814,0.762005211,0.358066824,1.3529480919999999,-1.7094433359999999,1.412299411,2.157760064,-0.524247596,0.931815298,-0.830339672,-1.494533313,0.43303501
385,6/26/96,0.441112316,0.0,-1.5420297440000001,-0.898331889,-1.4521707330000002,-1.840788272,-1.674091288,-0.330700283,-1.400884979,-1.020890537,-2.134759895,-4.38165327,-0.8022258390000001,-1.125377621,-0.61013002,0.0,-0.19550348399999998,-0.09411765400000001,1.280099405,-0.762005211,0.0,0.0,-1.261846396,-3.289770351,0.0,-0.725357615,-0.253271558,0.0,1.057278571,0.73801073
386,6/27/96,0.0,0.6073771379999999,0.8415958459999999,1.546632376,0.794706169,0.322580925,-0.797611407,0.183857379,1.186637441,0.650862363,1.208827354,3.914580959,3.88870382,0.226090985,1.9394547309999999,-0.506073955,0.39062549700000004,1.123607327,-0.510075067,-1.076657414,-1.6416785109999998,0.78467977,-0.477327875,-1.008411907,-2.437793851,1.249605211,0.253271558,1.4349032069999998,-1.057278571,0.610875449
387,6/28/96,-0.618103513,-1.6572555480000002,-2.963179761,1.3638398319999998,1.959566295,0.722024797,-0.652776609,-0.183857379,-0.37604127,-0.83760378,-0.466201311,-1.604564864,0.712592089,0.135409635,-0.602048778,0.7077885970000001,0.518471673,1.018999091,0.25536275399999997,0.51413995,0.563608577,-1.3423020330000002,0.159362584,0.673403218,-0.73177923,0.261096754,-0.16877641100000002,2.542739102,0.0,-0.733499621
388,7/1/96,1.057278571,1.310634751,3.0982601539999997,1.894295001,0.90148711,3.30218683,1.450388016,3.7208554510000003,-1.027869477,1.115253195,3.745183593,0.47460933899999996,1.991864331,2.494561424,2.268754027,0.301811094,1.028947985,-0.879431727,0.7621988120000001,1.577239514,3.3553571960000004,2.3031879440000003,1.736428791,0.22346378,0.0,0.260416814,0.421408125,-1.5612699369999998,-1.967863144,0.428528357
389,7/2/96,-0.43917505799999995,0.0,2.348026761,-0.234833767,1.5267472130000002,-0.15479879300000002,0.643407317,-1.069528912,-1.5895100340000001,0.276880657,-1.1696039759999999,-0.47460933899999996,-4.145057564,-1.507120725,-0.473373665,0.20070252600000002,0.446856792,0.139372845,0.25278072100000004,-1.27001961,-3.7173121460000003,-0.18231545600000001,-0.470589104,0.999453072,-1.65198858,-0.7832938220000001,0.419639726,0.0,0.0,1.575790182
390,7/3/96,-1.5077890969999999,0.26007817,-0.6880154159999999,0.702853342,-1.783486764,0.309358329,-0.197530928,-1.4077113890000001,-0.44296860899999996,-0.276880657,-3.083095834,2.536538059,-3.506972737,-1.484841679,0.118553659,-0.704228263,0.38143720799999997,0.0,-1.014979533,-1.6495219369999998,0.36195495,0.0,-0.47281412,0.550965581,0.17216647,1.8182319080000002,-0.083787185,1.5612699369999998,0.0,0.659277186
391,7/5/96,-1.621657159,-3.7041271680000003,-1.660011345,-3.162318843,-3.133415617,-2.502085178,-2.097979047,-1.8712708930000002,-2.6998265239999997,-1.86572576,-3.911113012,-2.251502237,-2.151981779,-0.636655175,-3.742138505,-2.091379464,-3.7496312460000003,-3.495868502,-3.10825333,-1.360565206,-1.823019902,-2.541139275,-2.236514946,-2.3347363999999997,-1.735150531,-1.8182319080000002,-1.86130585,-3.147302636,-1.455894688,-1.3834807130000002
392,7/8/96,0.0,-1.7218368290000001,-0.13508039300000002,-2.028467117,-2.280447582,1.258867923,0.0,-1.11733006,-0.629112741,-2.093320967,-0.489597061,-4.561683638,-1.093610127,0.500569873,1.2225091129999999,-0.7762005340000001,-2.1978906719999998,-2.138079502,-0.263435347,-2.237706582,-0.574007316,0.79236024,1.602598402,0.33688970700000004,-0.292141604,-1.718482475,-1.5490843330000001,-2.568538748,-2.1306966309999997,0.0
393,7/9/96,1.353200622,1.451931132,0.700433898,-0.410678195,-0.271739298,0.9338589270000001,1.054491318,1.11733006,-2.556792385,0.956945102,0.24509816199999998,1.478587805,-4.498112764,0.633486281,0.484849435,-1.570712921,0.8716112840000001,1.31741354,0.263435347,0.59092302,0.369382731,-0.37209345299999996,-0.318471607,1.777824602,0.8738768109999999,1.8494582640000001,0.432713786,1.459879942,1.11733006,0.543643743
394,7/10/96,2.390552085,-1.451931132,-0.134318355,1.713628224,-1.094402168,-0.9338589270000001,0.398804118,0.9583560259999999,1.286567454,0.853490245,1.2568582240000001,-0.983292092,2.14198283,-0.135409635,-0.606429997,1.570712921,1.128455387,0.14531366099999998,1.046855936,0.0,2.027644487,0.557622263,-0.31948909,1.204174375,0.28960344600000004,0.0,-1.2163486190000001,0.0,-1.11733006,0.42080014
395,7/11/96,-2.390552085,-2.031464135,-2.394020755,-1.302950029,-3.92757353,-0.7061622129999999,1.039356053,-0.47802996,-3.48838208,-1.8104353469999999,-2.7779564110000003,-3.4174179810000003,-12.69307086,-2.933299215,-4.733137471,0.0,-1.2620559409999998,-1.217448687,-0.784112747,-0.59092302,-2.1916461640000002,-1.3529480919999999,-4.249005162,-1.756356894,-1.280576289,-1.052641299,-1.054491318,0.444939555,-1.604564864,0.598087907
396,7/12/96,1.600034135,0.558140984,0.165061936,0.0,0.570614958,-2.390552085,0.638038974,-1.4479555,1.315021939,0.192123018,-2.0507100730000003,1.219527309,-0.301205047,-0.746968926,2.39456936,-1.676309551,0.33366731,0.586225421,-1.055140362,-0.8114732109999999,-0.7413543020000001,-1.08619722,-1.853465022,-0.443951895,-1.2971880009999999,2.353049741,-0.531445006,1.814732232,1.135300746,0.357143237
397,7/15/96,-3.3172024010000003,-2.7270143069999997,-1.7189222780000002,-1.403242175,-2.7398974189999996,-5.129329439,-2.5267631109999997,-2.9218546,-3.5664100039999997,-3.2182201960000003,-2.613127911,-3.7041271680000003,-2.134227348,-4.750233399,-3.034366808,-2.568359473,-3.181317354,0.340384476,-3.508184908,-3.201156337,-4.610670709,-1.869213301,-1.7153079230000001,-0.55772593,-2.524172475,-1.825344031,-2.063778945,-0.9857692090000001,-2.187438621,-1.49658585
398,7/16/96,-0.45683039700000005,1.2316593409999999,-2.348389149,-0.166389389,1.018190615,3.9938752280000003,-1.925084779,-0.347155604,2.010424093,-0.5964232389999999,0.0,1.456841583,8.489048542,5.2177424310000005,1.275527498,4.762804899,1.366141466,-0.9266098970000001,1.363905485,1.170908276,3.446416394,-1.806248765,4.234332805,1.2229168529999999,0.48573258799999997,0.262812241,-1.829877225,0.0,-2.138079502,-2.318590747
399,7/17/96,1.273902578,1.7732615840000001,0.599402394,1.896964099,2.430426993,-0.983614488,-1.7023882890000002,-0.814747475,0.0,2.267223777,4.165498082,4.247352256,3.2036165839999997,-1.6933612530000002,2.379573768,-1.56253179,1.481508579,-0.6883016359999999,-0.271296965,2.301471444,-1.177969027,2.625333084,1.481508579,-1.8963200709999999,0.362757351,-0.7905179509999999,-0.184842936,-2.113538073,5.9121123010000005,-1.429928001
400,7/18/96,0.451060756,-0.27790661699999997,3.302847097,1.5403628440000001,1.95810452,3.241774957,2.770828878,1.007760467,2.207068412,1.35529664,0.0,2.830838126,1.7663502709999999,0.142213819,1.1077036340000002,3.405901959,2.508382339,2.292224234,2.9445382139999996,2.514173615,3.288537748,2.511385245,2.421425812,2.227263561,1.6163177380000002,1.052641299,3.544214665,-0.39425565,-0.557104505,0.7485998779999999
